Group,Commodity Code,SRC,SLC,Attachment,Price L,Price H,Month Count,Demand L,Demand H,Sales L,Sales H,Modifier,Trending Cap,Warehouse Min,Stocking weeks,Spiking Modifier,Spiking Warehouse<BR>Stocking Min
Default,Default,Default,Default,Default,0,"9,999,999",17,24,25,49,999999,2.83,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,25,26,0,26,2.72,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,25,26,26,51,2.72,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,25,26,51,999999,2.72,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,26,27,0,27,2.62,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,26,27,27,53,2.62,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,26,27,53,999999,2.62,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,27,28,0,28,5.04,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,27,28,28,55,5.04,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,27,28,55,999999,5.04,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,28,29,0,29,4.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,28,29,29,57,4.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,28,29,57,999999,4.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,29,30,0,30,4.69,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,29,30,30,59,4.69,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,29,30,59,999999,4.69,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,30,31,0,31,4.53,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,30,31,31,61,4.53,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,30,31,61,999999,4.53,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,31,32,0,32,4.39,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,31,32,32,63,4.39,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,31,32,63,999999,4.39,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,32,33,0,33,4.25,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,32,33,33,65,4.25,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,32,33,65,999999,4.25,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,33,34,0,34,4.12,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,33,34,34,67,4.12,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,33,34,67,999999,4.12,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,34,35,0,35,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,34,35,35,69,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,34,35,69,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,35,36,0,36,3.89,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,35,36,36,71,3.89,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,35,36,71,999999,3.89,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,36,37,0,37,3.78,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,36,37,37,73,3.78,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,36,37,73,999999,3.78,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,0,2,0,2,12,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,0,2,2,3,24,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,0,2,3,999999,72,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,2,3,0,3,36,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,2,3,3,5,36,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,2,3,5,999999,36,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,3,4,0,4,24,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,3,4,4,7,24,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,3,4,7,999999,24,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,4,5,0,5,18,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,4,5,5,9,18,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,4,5,9,999999,18,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,5,6,0,6,14.4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,5,6,6,11,14.4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,5,6,11,999999,14.4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,6,7,0,7,12,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,6,7,7,13,12,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,6,7,13,999999,12,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,7,8,0,8,10.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,7,8,8,15,10.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,7,8,15,999999,10.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,8,9,0,9,9,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,8,9,9,17,9,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,8,9,17,999999,9,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,9,10,0,10,8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,9,10,10,19,8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,9,10,19,999999,8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,10,11,0,11,7.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,10,11,11,21,7.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,10,11,21,999999,7.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,11,12,0,12,6.55,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,11,12,12,23,6.55,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,11,12,23,999999,6.55,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,12,13,0,13,6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,12,13,13,25,6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,12,13,25,999999,6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,13,14,0,14,5.54,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,13,14,14,27,5.54,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,13,14,27,999999,5.54,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,14,15,0,15,5.14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,14,15,15,29,5.14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,14,15,29,999999,5.14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,15,16,0,16,4.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,15,16,16,31,4.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,15,16,31,999999,4.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,16,17,0,17,4.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,16,17,17,33,4.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,16,17,33,999999,4.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,17,18,0,18,4.24,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,17,18,18,35,4.24,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,17,18,35,999999,4.24,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,18,19,0,19,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,18,19,19,37,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,18,19,37,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,19,20,0,20,3.79,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,19,20,20,39,3.79,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,19,20,39,999999,3.79,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,20,21,0,21,3.6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,20,21,21,41,3.6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,20,21,41,999999,3.6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,21,22,0,22,3.43,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,21,22,22,43,3.43,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,21,22,43,999999,3.43,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,22,23,0,23,3.27,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,22,23,23,45,3.27,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,22,23,45,999999,3.27,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,23,24,0,24,3.13,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,23,24,24,47,3.13,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,23,24,47,999999,3.13,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,24,25,0,25,3,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,24,25,25,49,3,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,24,25,49,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,25,26,0,26,2.88,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,25,26,26,51,2.88,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,25,26,51,999999,2.88,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,26,27,0,27,2.77,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,26,27,27,53,2.77,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,26,27,53,999999,2.77,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,27,28,0,28,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,27,28,28,55,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,27,28,55,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,28,29,0,29,5.14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,28,29,29,57,5.14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,28,29,57,999999,5.14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,29,30,0,30,4.97,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,29,30,30,59,4.97,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,29,30,59,999999,4.97,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,30,31,0,31,4.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,30,31,31,61,4.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,30,31,61,999999,4.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,31,32,0,32,4.65,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,31,32,32,63,4.65,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,31,32,63,999999,4.65,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,32,33,0,33,4.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,32,33,33,65,4.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,32,33,65,999999,4.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,33,34,0,34,4.36,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,33,34,34,67,4.36,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,33,34,67,999999,4.36,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,34,35,0,35,4.24,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,34,35,35,69,4.24,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,34,35,69,999999,4.24,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,35,36,0,36,4.11,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,35,36,36,71,4.11,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,35,36,71,999999,4.11,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,36,37,0,37,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",18,36,37,37,73,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",18,36,37,73,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",18,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,0,2,0,2,12.67,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,0,2,2,3,25.33,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,0,2,3,999999,76,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,2,3,0,3,38,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,2,3,3,5,38,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,2,3,5,999999,38,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,3,4,0,4,25.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,3,4,4,7,25.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,3,4,7,999999,25.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,4,5,0,5,19,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,4,5,5,9,19,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,4,5,9,999999,19,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,5,6,0,6,15.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,5,6,6,11,15.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,5,6,11,999999,15.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,6,7,0,7,12.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,6,7,7,13,12.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,6,7,13,999999,12.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,7,8,0,8,10.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,7,8,8,15,10.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,7,8,15,999999,10.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,8,9,0,9,9.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,8,9,9,17,9.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,8,9,17,999999,9.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,9,10,0,10,8.44,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,9,10,10,19,8.44,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,9,10,19,999999,8.44,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,10,11,0,11,7.6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,10,11,11,21,7.6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,10,11,21,999999,7.6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,11,12,0,12,6.91,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,11,12,12,23,6.91,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,11,12,23,999999,6.91,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,12,13,0,13,6.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,12,13,13,25,6.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,12,13,25,999999,6.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,13,14,0,14,5.85,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,13,14,14,27,5.85,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,13,14,27,999999,5.85,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,14,15,0,15,5.43,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,14,15,15,29,5.43,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,14,15,29,999999,5.43,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,15,16,0,16,5.07,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,15,16,16,31,5.07,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,15,16,31,999999,5.07,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,16,17,0,17,4.75,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,16,17,17,33,4.75,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,16,17,33,999999,4.75,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,17,18,0,18,4.47,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,17,18,18,35,4.47,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,17,18,35,999999,4.47,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,18,19,0,19,4.22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,18,19,19,37,4.22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,18,19,37,999999,4.22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,19,20,0,20,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,19,20,20,39,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,19,20,39,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,20,21,0,21,3.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,20,21,21,41,3.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,20,21,41,999999,3.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,21,22,0,22,3.62,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,21,22,22,43,3.62,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,21,22,43,999999,3.62,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,22,23,0,23,3.45,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,22,23,23,45,3.45,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,22,23,45,999999,3.45,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,23,24,0,24,3.3,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,23,24,24,47,3.3,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,23,24,47,999999,3.3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,24,25,0,25,3.17,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,24,25,25,49,3.17,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,24,25,49,999999,3.17,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,25,26,0,26,3.04,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,25,26,26,51,3.04,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,25,26,51,999999,3.04,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,26,27,0,27,2.92,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,26,27,27,53,2.92,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,26,27,53,999999,2.92,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,27,28,0,28,2.81,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,27,28,28,55,2.81,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,27,28,55,999999,2.81,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,28,29,0,29,2.71,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,28,29,29,57,2.71,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,28,29,57,999999,2.71,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,29,30,0,30,2.62,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,29,30,30,59,2.62,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,29,30,59,999999,2.62,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,30,31,0,31,5.07,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,30,31,31,61,5.07,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,30,31,61,999999,5.07,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,31,32,0,32,4.9,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,31,32,32,63,4.9,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,31,32,63,999999,4.9,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,32,33,0,33,4.75,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,32,33,33,65,4.75,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,32,33,65,999999,4.75,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,33,34,0,34,4.61,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,33,34,34,67,4.61,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,33,34,67,999999,4.61,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,34,35,0,35,4.47,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,34,35,35,69,4.47,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,34,35,69,999999,4.47,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,35,36,0,36,4.34,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,35,36,36,71,4.34,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,35,36,71,999999,4.34,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,36,37,0,37,4.22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",19,36,37,37,73,4.22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",19,36,37,73,999999,4.22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",19,100,999999,0,999999,3,1,3,4,1,3
